file_name,parent_file_train,number_of_segments_train,number_of_voices_parent_train,extra_sounds_train,parent_label_train,segment_label_train,noisy_train,Notes_train
vy20oxtwltz51_processed_11,vy20oxtwltz51,13,6,,3,2,0,
vzzx1nl2jmn61_processed_2,vzzx1nl2jmn61,9,6,,3,3,0,
vzzx1nl2jmn61_processed_3,vzzx1nl2jmn61,9,6,,3,3,0,
vzzx1nl2jmn61_processed_6,vzzx1nl2jmn61,9,6,,3,3,0,
vzzx1nl2jmn61_processed_7,vzzx1nl2jmn61,9,6,,3,2,0,
vzzx1nl2jmn61_processed_8,vzzx1nl2jmn61,9,6,,3,2,0,
w9e9hk5ihzp61_processed_0,w9e9hk5ihzp61,4,1,,0,0,1,chanting doesn't sound like English
w9e9hk5ihzp61_processed_1,w9e9hk5ihzp61,4,1,,0,0,1,
w9e9hk5ihzp61_processed_2,w9e9hk5ihzp61,4,1,,0,0,1,
w9e9hk5ihzp61_processed_3,w9e9hk5ihzp61,4,1,,0,0,1,
waf4r22g3i071_processed_0,waf4r22g3i071,4,1,,2,2,0,
waf4r22g3i071_processed_1,waf4r22g3i071,4,1,,2,2,0,
waf4r22g3i071_processed_2,waf4r22g3i071,4,1,,2,2,0,
waf4r22g3i071_processed_3,waf4r22g3i071,4,1,,2,2,0,woman singing sarcastically
wh0gap71w1461_processed_0,wh0gap71w1461,7,2,,2,2,0,
wh0gap71w1461_processed_1,wh0gap71w1461,7,2,,2,2,0,
wh0gap71w1461_processed_2,wh0gap71w1461,7,2,,2,2,0,
wh0gap71w1461_processed_3,wh0gap71w1461,7,2,,2,2,0,
wh0gap71w1461_processed_4,wh0gap71w1461,7,2,,2,2,0,
wh0gap71w1461_processed_5,wh0gap71w1461,7,2,,2,2,0,
wh0gap71w1461_processed_6,wh0gap71w1461,7,2,,2,2,0,
wjha1sf516b71_processed_0,wjha1sf516b71,5,1,music playing,0,0,1,
wjha1sf516b71_processed_1,wjha1sf516b71,5,1,,0,0,1,
wjha1sf516b71_processed_2,wjha1sf516b71,5,1,,0,0,1,
wjha1sf516b71_processed_3,wjha1sf516b71,5,1,,0,0,1,
wjha1sf516b71_processed_4,wjha1sf516b71,5,1,,0,0,0,nothing here
wkgibcp6fro51_processed_0,wkgibcp6fro51,5,4,,0,0,1,
wkgibcp6fro51_processed_1,wkgibcp6fro51,5,4,,0,0,1,
wkgibcp6fro51_processed_2,wkgibcp6fro51,5,4,,0,0,1,
wkgibcp6fro51_processed_3,wkgibcp6fro51,5,4,,0,0,1,
wkgibcp6fro51_processed_4,wkgibcp6fro51,5,4,,0,0,1,
wocoyi48sgs51_processed_0,wocoyi48sgs51,7,8,,2,1,1,
wocoyi48sgs51_processed_1,wocoyi48sgs51,7,8,,2,2,0,
wocoyi48sgs51_processed_2,wocoyi48sgs51,7,8,"crowd, fighting",3,3,0,
wocoyi48sgs51_processed_3,wocoyi48sgs51,7,8,,3,2,0,
wocoyi48sgs51_processed_4,wocoyi48sgs51,7,8,"fighting, music",3,2,0,
wocoyi48sgs51_processed_5,wocoyi48sgs51,7,8,,3,1,0,
wocoyi48sgs51_processed_6,wocoyi48sgs51,7,8,,3,1,1,
wspxs1zbhm671_processed_1,wspxs1zbhm671,3,2,,1,1,0,
wspxs1zbhm671_processed_2,wspxs1zbhm671,3,2,empty audio segment,1,0,1,
wunn1jjbpu961_processed_0,wunn1jjbpu961,16,2,,0,0,0,
wunn1jjbpu961_processed_1,wunn1jjbpu961,16,2,,0,0,0,
wunn1jjbpu961_processed_2,wunn1jjbpu961,16,2,,0,0,0,
wunn1jjbpu961_processed_3,wunn1jjbpu961,16,2,,0,0,0,
wunn1jjbpu961_processed_4,wunn1jjbpu961,16,2,,0,0,0,
wunn1jjbpu961_processed_5,wunn1jjbpu961,16,2,,0,0,0,
wunn1jjbpu961_processed_6,wunn1jjbpu961,16,2,,0,0,0,
wunn1jjbpu961_processed_7,wunn1jjbpu961,16,2,,0,0,0,
wunn1jjbpu961_processed_8,wunn1jjbpu961,16,2,,0,0,0,
wunn1jjbpu961_processed_9,wunn1jjbpu961,16,2,,0,0,0,
wunn1jjbpu961_processed_10,wunn1jjbpu961,16,2,,0,0,0,
wunn1jjbpu961_processed_11,wunn1jjbpu961,16,2,,0,0,0,
wunn1jjbpu961_processed_12,wunn1jjbpu961,16,2,,0,0,0,
wunn1jjbpu961_processed_13,wunn1jjbpu961,16,2,,0,0,0,
wunn1jjbpu961_processed_14,wunn1jjbpu961,16,2,,0,0,0,
wunn1jjbpu961_processed_15,wunn1jjbpu961,16,2,,0,0,0,
wunqa6kfsvx51_processed_0,wunqa6kfsvx51,4,5,tv news,0,0,0,
wunqa6kfsvx51_processed_1,wunqa6kfsvx51,4,5,tv news,0,0,0,
wunqa6kfsvx51_processed_2,wunqa6kfsvx51,4,5,tv news,0,0,0,
wunqa6kfsvx51_processed_3,wunqa6kfsvx51,4,5,tv news,0,0,0,
x705shsub7m61_processed_0,x705shsub7m61,6,1,,1,1,0,
x705shsub7m61_processed_1,x705shsub7m61,6,1,,1,1,0,
x705shsub7m61_processed_2,x705shsub7m61,6,1,,1,1,0,
x705shsub7m61_processed_3,x705shsub7m61,6,1,,1,0,0,
x705shsub7m61_processed_4,x705shsub7m61,6,1,,1,0,0,
x705shsub7m61_processed_5,x705shsub7m61,6,1,,1,0,0,
x9i397iuxh971_processed_0,x9i397iuxh971,2,3,blast,2,2,0,
xan1gwbxrwc61_processed_0,xan1gwbxrwc61,5,2,,0,0,0,
xan1gwbxrwc61_processed_1,xan1gwbxrwc61,5,2,crying,0,0,0,
xan1gwbxrwc61_processed_2,xan1gwbxrwc61,5,2,,0,0,0,
xan1gwbxrwc61_processed_3,xan1gwbxrwc61,5,2,crying,0,0,0,
xan1gwbxrwc61_processed_4,xan1gwbxrwc61,5,2,,0,0,0,
xbw64yf04th51_processed_1,xbw64yf04th51,9,2,sound effects,1,1,0,
xbw64yf04th51_processed_3,xbw64yf04th51,9,2,sound effects,1,1,0,
xbw64yf04th51_processed_5,xbw64yf04th51,9,2,sound effects,1,0,0,
xbw64yf04th51_processed_6,xbw64yf04th51,9,2,,1,0,0,
xbw64yf04th51_processed_7,xbw64yf04th51,9,2,,1,0,1,
xbw64yf04th51_processed_8,xbw64yf04th51,9,2,,1,0,0,
xc76oggvh2471_processed_0,xc76oggvh2471,7,2,,1,1,0,
xc76oggvh2471_processed_2,xc76oggvh2471,7,2,,1,1,0,
xc76oggvh2471_processed_4,xc76oggvh2471,7,2,,1,1,0,
xda96lajcd871_processed_0,xda96lajcd871,3,9999,music,0,0,1,
xda96lajcd871_processed_1,xda96lajcd871,3,9999,music,0,0,1,
xda96lajcd871_processed_2,xda96lajcd871,3,9999,music,0,0,1,
xdz15thrnem51_processed_0,xdz15thrnem51,14,7,,2,1,0,
xdz15thrnem51_processed_3,xdz15thrnem51,14,7,,2,1,0,
xdz15thrnem51_processed_5,xdz15thrnem51,14,7,,2,1,0,
xdz15thrnem51_processed_6,xdz15thrnem51,14,7,,2,2,0,
xdz15thrnem51_processed_7,xdz15thrnem51,14,7,,2,1,0,
xdz15thrnem51_processed_8,xdz15thrnem51,14,7,cops,2,2,0,
xdz15thrnem51_processed_9,xdz15thrnem51,14,7,,2,1,0,
xdz15thrnem51_processed_11,xdz15thrnem51,14,7,cops,2,2,0,
xdz15thrnem51_processed_12,xdz15thrnem51,14,7,cops,2,1,0,
xdz15thrnem51_processed_13,xdz15thrnem51,14,7,cops,2,2,0,
